busStop_ID,busStop_X,busStop_Y
1,-5.96367,-2.9403
2,-5.96367,-1.9403
3,-5.96367,-0.9403
4,-5.96367,0.0597
5,-5.96367,1.0597
6,-5.96367,2.0597
7,-5.96367,3.0597
8,-4.96367,-3.9403
9,-4.96367,-2.9403
10,-4.96367,-1.9403
11,-4.96367,-0.9403
12,-4.96367,0.0597
13,-4.96367,1.0597
14,-4.96367,2.0597
15,-4.96367,3.0597
16,-4.96367,4.0597
17,-3.96367,-4.9403
18,-3.96367,-3.9403
19,-3.96367,-2.9403
20,-3.96367,-1.9403
21,-3.96367,-0.9403
22,-3.96367,0.0597
23,-3.96367,1.0597
24,-3.96367,2.0597
25,-3.96367,3.0597
26,-3.96367,4.0597
27,-3.96367,5.0597
28,-2.96367,-5.9403
29,-2.96367,-4.9403
30,-2.96367,-3.9403
31,-2.96367,-2.9403
32,-2.96367,-1.9403
33,-2.96367,-0.9403
34,-2.96367,0.0597
35,-2.96367,1.0597
36,-2.96367,2.0597
37,-2.96367,3.0597
38,-2.96367,4.0597
39,-2.96367,5.0597
40,-1.96367,-5.9403
41,-1.96367,-4.9403
42,-1.96367,-3.9403
43,-1.96367,-2.9403
44,-1.96367,-1.9403
45,-1.96367,-0.9403
46,-1.96367,0.0597
47,-1.96367,1.0597
48,-1.96367,2.0597
49,-1.96367,3.0597
50,-1.96367,4.0597
51,-1.96367,5.0597
52,-1.96367,6.0597
53,-0.96367,-5.9403
54,-0.96367,-4.9403
55,-0.96367,-3.9403
56,-0.96367,-2.9403
57,-0.96367,-1.9403
58,-0.96367,-0.9403
59,-0.96367,0.0597
60,-0.96367,1.0597
61,-0.96367,2.0597
62,-0.96367,3.0597
63,-0.96367,4.0597
64,-0.96367,5.0597
65,-0.96367,6.0597
66,0.03633,-5.9403
67,0.03633,-4.9403
68,0.03633,-3.9403
69,0.03633,-2.9403
70,0.03633,-1.9403
71,0.03633,-0.9403
72,0.03633,1.0597
73,0.03633,2.0597
74,0.03633,3.0597
75,0.03633,4.0597
76,0.03633,5.0597
77,0.03633,6.0597
78,1.03633,-5.9403
79,1.03633,-4.9403
80,1.03633,-3.9403
81,1.03633,-2.9403
82,1.03633,-1.9403
83,1.03633,-0.9403
84,1.03633,0.0597
85,1.03633,1.0597
86,1.03633,2.0597
87,1.03633,3.0597
88,1.03633,4.0597
89,1.03633,5.0597
90,1.03633,6.0597
91,2.03633,-5.9403
92,2.03633,-4.9403
93,2.03633,-3.9403
94,2.03633,-2.9403
95,2.03633,-1.9403
96,2.03633,-0.9403
97,2.03633,0.0597
98,2.03633,1.0597
99,2.03633,2.0597
100,2.03633,3.0597
101,2.03633,4.0597
102,2.03633,5.0597
103,2.03633,6.0597
104,3.03633,-5.9403
105,3.03633,-4.9403
106,3.03633,-3.9403
107,3.03633,-2.9403
108,3.03633,-1.9403
109,3.03633,-0.9403
110,3.03633,0.0597
111,3.03633,1.0597
112,3.03633,2.0597
113,3.03633,3.0597
114,3.03633,4.0597
115,3.03633,5.0597
116,3.03633,6.0597
117,4.03633,-4.9403
118,4.03633,-3.9403
119,4.03633,-2.9403
120,4.03633,-1.9403
121,4.03633,-0.9403
122,4.03633,0.0597
123,4.03633,1.0597
124,4.03633,2.0597
125,4.03633,3.0597
126,4.03633,4.0597
127,4.03633,5.0597
128,5.03633,-3.9403
129,5.03633,-2.9403
130,5.03633,-1.9403
131,5.03633,-0.9403
132,5.03633,0.0597
133,5.03633,1.0597
134,5.03633,2.0597
135,5.03633,3.0597
136,5.03633,4.0597
137,6.03633,-2.9403
138,6.03633,-1.9403
139,6.03633,-0.9403
140,6.03633,0.0597
141,6.03633,1.0597
142,6.03633,2.0597
143,6.03633,3.0597
