busStop_ID,busStop_X,busStop_Y
1,-5.96367,-2.6403
2,-5.96367,-1.5403
3,-5.96367,-0.4403
4,-5.96367,0.6597
5,-5.96367,1.7597
6,-5.96367,2.8597
7,-4.86367,-4.8403
8,-4.86367,-3.7403
9,-4.86367,-2.6403
10,-4.86367,-1.5403
11,-4.86367,-0.4403
12,-4.86367,0.6597
13,-4.86367,1.7597
14,-4.86367,2.8597
15,-4.86367,3.9597
16,-3.76367,-4.8403
17,-3.76367,-3.7403
18,-3.76367,-2.6403
19,-3.76367,-1.5403
20,-3.76367,-0.4403
21,-3.76367,0.6597
22,-3.76367,1.7597
23,-3.76367,2.8597
24,-3.76367,3.9597
25,-3.76367,5.0597
26,-2.66367,-5.9403
27,-2.66367,-4.8403
28,-2.66367,-3.7403
29,-2.66367,-2.6403
30,-2.66367,-1.5403
31,-2.66367,-0.4403
32,-2.66367,0.6597
33,-2.66367,1.7597
34,-2.66367,2.8597
35,-2.66367,3.9597
36,-2.66367,5.0597
37,-1.56367,-5.9403
38,-1.56367,-4.8403
39,-1.56367,-3.7403
40,-1.56367,-2.6403
41,-1.56367,-1.5403
42,-1.56367,-0.4403
43,-1.56367,0.6597
44,-1.56367,1.7597
45,-1.56367,2.8597
46,-1.56367,3.9597
47,-1.56367,5.0597
48,-1.56367,6.1597
49,-0.46367,-5.9403
50,-0.46367,-4.8403
51,-0.46367,-3.7403
52,-0.46367,-2.6403
53,-0.46367,-1.5403
54,-0.46367,-0.4403
55,-0.46367,0.6597
56,-0.46367,1.7597
57,-0.46367,2.8597
58,-0.46367,3.9597
59,-0.46367,5.0597
60,-0.46367,6.1597
61,0.63633,-5.9403
62,0.63633,-4.8403
63,0.63633,-3.7403
64,0.63633,-2.6403
65,0.63633,-1.5403
66,0.63633,0.6597
67,0.63633,1.7597
68,0.63633,2.8597
69,0.63633,3.9597
70,0.63633,5.0597
71,0.63633,6.1597
72,1.73633,-5.9403
73,1.73633,-4.8403
74,1.73633,-3.7403
75,1.73633,-2.6403
76,1.73633,-1.5403
77,1.73633,-0.4403
78,1.73633,0.6597
79,1.73633,1.7597
80,1.73633,2.8597
81,1.73633,3.9597
82,1.73633,5.0597
83,1.73633,6.1597
84,2.83633,-5.9403
85,2.83633,-4.8403
86,2.83633,-3.7403
87,2.83633,-2.6403
88,2.83633,-1.5403
89,2.83633,-0.4403
90,2.83633,0.6597
91,2.83633,1.7597
92,2.83633,2.8597
93,2.83633,3.9597
94,2.83633,5.0597
95,2.83633,6.1597
96,3.93633,-4.8403
97,3.93633,-3.7403
98,3.93633,-2.6403
99,3.93633,-1.5403
100,3.93633,-0.4403
101,3.93633,0.6597
102,3.93633,1.7597
103,3.93633,2.8597
104,3.93633,3.9597
105,3.93633,5.0597
106,5.03633,-3.7403
107,5.03633,-2.6403
108,5.03633,-1.5403
109,5.03633,-0.4403
110,5.03633,0.6597
111,5.03633,1.7597
112,5.03633,2.8597
113,5.03633,3.9597
114,6.13633,-2.6403
115,6.13633,-1.5403
116,6.13633,-0.4403
117,6.13633,0.6597
118,6.13633,1.7597
119,6.13633,2.8597
