busStop_ID,busStop_X,busStop_Y
1,-5.95473,-2.92846
2,-5.95473,-1.52846
3,-5.95473,-0.12846
4,-5.95473,1.27154
5,-5.95473,2.67154
6,-4.55473,-4.32846
7,-4.55473,-2.92846
8,-4.55473,-1.52846
9,-4.55473,-0.12846
10,-4.55473,1.27154
11,-4.55473,2.67154
12,-4.55473,4.07154
13,-3.15473,-5.72846
14,-3.15473,-4.32846
15,-3.15473,-2.92846
16,-3.15473,-1.52846
17,-3.15473,-0.12846
18,-3.15473,1.27154
19,-3.15473,2.67154
20,-3.15473,4.07154
21,-3.15473,5.47154
22,-1.75473,-5.72846
23,-1.75473,-4.32846
24,-1.75473,-2.92846
25,-1.75473,-1.52846
26,-1.75473,-0.12846
27,-1.75473,1.27154
28,-1.75473,2.67154
29,-1.75473,4.07154
30,-1.75473,5.47154
31,-0.35473,-5.72846
32,-0.35473,-4.32846
33,-0.35473,-2.92846
34,-0.35473,-1.52846
35,-0.35473,1.27154
36,-0.35473,2.67154
37,-0.35473,4.07154
38,-0.35473,5.47154
39,1.04527,-5.72846
40,1.04527,-4.32846
41,1.04527,-2.92846
42,1.04527,-1.52846
43,1.04527,-0.12846
44,1.04527,1.27154
45,1.04527,2.67154
46,1.04527,4.07154
47,1.04527,5.47154
48,2.44527,-5.72846
49,2.44527,-4.32846
50,2.44527,-2.92846
51,2.44527,-1.52846
52,2.44527,-0.12846
53,2.44527,1.27154
54,2.44527,2.67154
55,2.44527,4.07154
56,2.44527,5.47154
57,3.84527,-4.32846
58,3.84527,-2.92846
59,3.84527,-1.52846
60,3.84527,-0.12846
61,3.84527,1.27154
62,3.84527,2.67154
63,3.84527,4.07154
64,3.84527,5.47154
65,5.24527,-4.32846
66,5.24527,-2.92846
67,5.24527,-1.52846
68,5.24527,-0.12846
69,5.24527,1.27154
70,5.24527,2.67154
71,5.24527,4.07154
72,6.64527,-1.52846
73,6.64527,-0.12846
